size_m2,bedrooms,bathrooms,age,distance_city_center_km,floor,parking_spaces,has_elevator,neighborhood,property_type,condition,heating_type,price
88.00531949,1,1,17,5.011154352,18,2,1,A,house,new,gas,459319.1719
97.0134795,5,2,1,8.929611715,14,2,0,A,apartment,old,electric,389076.2802
81.15706495,4,2,2,11.8455061,1,1,1,D,house,good,none,288386.1506
120.6032647,5,3,5,13.69305134,0,2,0,A,house,good,gas,458161.8391
127.5822529,3,3,27,17.0283619,0,2,1,D,apartment,good,none,384099.0546
97.64839901,5,3,12,8.05378657,13,1,0,A,apartment,good,none,443198.5391
106.9162476,3,1,19,10.08600091,1,2,1,D,apartment,new,electric,323546.1624
35.16832008,1,3,31,3.760844416,14,1,0,A,studio,good,gas,164272.6191
87.36691684,1,1,30,7.474519514,16,0,0,B,studio,good,none,229300.9839
130.1446508,4,2,8,7.852257725,7,1,1,C,studio,old,electric,413068.2013
87.2969025,5,1,2,6.55765377,12,1,1,D,studio,old,electric,252375.4496
77.88214971,3,1,30,12.61694683,16,1,1,B,house,old,none,271704.0694
168.3306678,3,2,14,20.41506192,15,1,1,C,house,new,none,532636.8354
154.5723157,5,3,3,4.368591557,10,0,1,C,house,new,none,602005.4487
114.0272474,1,3,48,8.999562562,7,0,1,A,apartment,good,electric,379526.3482
134.1673183,1,3,16,9.482909398,0,0,0,A,apartment,old,gas,463349.75
33.22193746,3,2,44,17.62226707,6,0,1,C,studio,good,none,-17848.87259
76.37345678,4,1,30,8.358143664,2,0,0,C,house,old,none,154908.2114
85.9012638,1,2,28,10.51470224,12,1,0,A,apartment,old,gas,297098.2001
92.92059703,2,2,10,10.22530254,5,1,0,B,studio,old,gas,308724.2131
85.30167937,3,2,31,14.90950597,13,2,0,A,apartment,good,gas,324123.3323
30,5,2,39,15.2077435,12,0,0,C,studio,old,none,3127.982181
111.5807386,5,1,2,7.601657803,1,2,0,C,studio,good,none,395219.6653
116.3096238,3,3,49,7.191068993,10,1,1,A,apartment,good,gas,428591.0923
148.0569637,3,3,0,13.1279014,0,1,1,D,studio,good,none,452483.3468
76.35072206,1,2,7,16.64203929,7,0,0,A,studio,new,gas,269691.2444
73.89510527,3,1,40,1.889643916,6,1,1,A,house,old,gas,298460.4571
30,3,2,16,8.073983794,13,2,1,B,apartment,good,electric,163329.851
91.1929949,2,1,7,9.962677101,17,1,0,C,studio,new,none,302593.4746
127.0333534,5,2,42,0.221390192,10,1,0,D,house,old,gas,437294.3497
81.64696413,1,3,32,7.328317463,16,2,0,A,apartment,good,gas,349484.1991
164.3033446,4,3,25,10.40203883,16,0,0,B,house,old,none,545204.8298
92.30215493,1,2,1,5.214461421,9,2,0,B,apartment,new,gas,421731.1625
104.4097685,5,3,46,2.989278,0,0,1,A,apartment,old,none,392477.2115
59.10690758,4,2,48,11.44564996,2,0,0,D,apartment,old,electric,82468.01534
108.6166104,3,1,28,11.7108814,4,0,1,C,studio,good,electric,302492.8795
40.62040615,2,1,14,6.41284442,6,1,1,D,apartment,good,gas,118144.8703
120.8109387,2,1,29,12.44266369,17,2,1,B,house,new,none,442135.7534
121.7328453,5,1,49,0,8,1,1,A,studio,good,none,423504.6569
140.7787427,5,2,43,12.51249695,13,2,1,B,house,old,gas,445964.6718
69.40093844,2,3,45,16.79433443,12,1,1,C,apartment,good,none,170109.4015
104.8168635,4,1,11,16.23340382,7,0,1,D,apartment,old,none,260067.8288
116.9144968,4,3,1,10.14146187,15,2,0,B,studio,new,gas,498694.8358
113.2684491,1,2,20,15.51809099,19,2,0,B,house,old,none,363328.9522
74.04102175,3,3,28,9.12448468,1,2,1,C,studio,new,electric,220310.5653
30,4,3,28,14.76668768,7,1,0,B,apartment,good,electric,124627.6788
110.4088089,3,3,15,4.865129887,1,0,1,B,studio,old,electric,381364.8072
95.42500965,5,2,30,9.996294816,19,2,1,C,house,new,none,384404.7503
82.99988221,4,2,32,17.75474763,10,0,0,C,apartment,old,electric,196073.3899
122.9183609,4,2,1,12.01863521,17,1,1,B,house,good,gas,543507.1086
98.65241386,4,3,43,14.02727175,9,2,1,B,apartment,new,electric,361948.3083
60.42414842,1,1,3,12.36661283,2,1,0,C,apartment,old,none,157930.3707
42.05643133,5,1,38,8.978264462,11,1,1,C,apartment,good,none,146768.4168
66.13110205,2,3,48,16.23855376,1,2,0,C,apartment,old,none,98673.90035
171.7903688,1,1,4,5.676471782,15,1,0,B,apartment,good,electric,573053.6468
121.6833032,1,1,1,6.184239208,1,2,0,B,house,old,gas,459721.3597
105.6583703,4,3,44,11.99769525,5,1,0,B,studio,old,none,268506.3719
94.55017218,1,2,7,19.01342158,14,1,0,C,house,old,none,230223.2516
92.5782118,2,1,49,1.263228596,18,2,0,C,house,good,gas,311407.6866
135.0158795,1,2,35,4.075796515,10,0,0,A,house,old,electric,466366.774
85.28212774,1,1,5,10.78975357,15,1,1,A,house,old,electric,363731.8434
117.3076123,4,3,40,12.31622857,13,0,0,A,apartment,old,electric,374715.2722
89.54716149,5,3,9,11.87757318,15,1,0,C,studio,good,none,340538.5563
158.204699,2,2,35,11.38633225,1,0,0,A,apartment,new,none,518611.0418
122.2686552,4,2,3,7.226298732,15,0,0,A,house,old,electric,499071.3083
137.3667044,1,2,38,8.882321274,5,2,0,B,studio,old,electric,385275.3433
82.46770676,2,2,13,10.59836221,15,0,1,B,studio,old,gas,252508.5088
131.7440834,3,3,11,18.481571,18,1,0,D,house,new,none,418040.7082
90.62267724,1,3,46,16.71007814,7,0,0,C,studio,old,electric,110796.6423
103.3010447,5,3,16,19.80998619,14,1,1,D,house,old,gas,383019.0742
149.0514301,1,2,20,10.62017058,3,2,1,B,apartment,old,none,460384.0809
68.7167483,5,3,12,5.867009293,13,2,0,B,apartment,new,none,382560.2682
106.0974319,3,3,32,5.618359364,18,1,1,D,studio,good,electric,384271.6265
113.1401578,4,1,12,11.12218164,17,2,0,D,house,old,gas,378752.2975
115.6001314,4,1,47,12.6551396,18,1,0,B,apartment,old,gas,331173.3716
86.47646521,4,1,44,18.20365544,4,0,1,A,studio,good,electric,222831.1919
162.587923,2,2,8,5.076881556,3,0,0,A,apartment,good,none,579392.8708
61.15204344,5,2,49,5.799081417,19,1,0,A,studio,good,gas,263359.8771
143.7665617,1,3,47,15.27222312,1,0,0,B,house,old,electric,342477.4707
136.4519682,2,3,19,4.914536667,1,2,1,D,apartment,new,none,460453.694
157.0266637,2,2,43,10.2597379,8,1,0,A,apartment,old,electric,495128.3257
52.35318704,1,1,39,18.12256885,12,0,1,B,studio,new,electric,68207.52021
73.93505536,3,3,0,14.37452532,14,0,1,C,house,old,gas,303226.1433
144.7582918,4,1,12,10.83469078,1,2,0,B,house,good,gas,512753.386
43.68882536,3,3,21,12.48533525,0,1,1,A,apartment,old,electric,178312.9915
51.80623297,3,1,12,0.183419248,14,2,0,A,apartment,good,gas,324279.8977
85.3507664,4,3,34,18.07622743,8,0,1,A,apartment,good,gas,276599.8103
105.7598137,3,1,0,1.094673944,15,0,1,B,studio,good,electric,430050.1769
147.7667522,2,1,45,7.403268967,8,1,0,D,apartment,new,electric,411603.3065
94.44202255,1,2,32,6.57389188,5,1,0,B,studio,good,electric,283857.688
81.75282556,2,3,4,10.34205839,15,0,0,B,studio,new,electric,316038.7181
109.3416981,2,1,29,7.055995149,19,1,0,C,house,good,none,361970.4425
114.0878945,5,2,4,5.891495919,17,1,0,A,house,good,electric,519483.1008
113.2371947,4,3,42,5.975237499,19,2,0,D,studio,new,electric,368882.5095
94.66041376,4,2,24,25.37618211,16,0,0,C,house,new,electric,283877.8172
41.34741658,2,1,25,8.916770966,17,1,0,B,apartment,new,gas,213409.9072
72.47152033,4,3,18,10.91522528,1,0,1,C,house,new,gas,331130.5334
142.6081326,5,1,11,13.98406617,14,0,0,A,house,good,gas,548268.8472
105.6120681,1,1,7,10.50181455,16,1,1,A,house,new,electric,466940.1268
90.32433643,3,2,9,3.927149997,8,1,0,D,studio,new,electric,330504.1426
133.5450565,4,1,17,14.38917609,0,1,0,B,house,old,none,395076.8699
66.09650103,2,3,40,9.377556946,12,2,1,A,house,old,electric,254331.5607
93.23955599,4,2,10,6.636946673,0,1,1,C,apartment,good,none,372696.6201
104.1327522,2,1,29,4.496616691,3,2,0,C,apartment,good,gas,296986.1132
86.7586749,3,1,4,9.50482972,0,2,0,C,house,old,none,317967.4248
103.0228847,4,1,23,20.10427673,8,1,1,A,house,new,gas,403728.5512
94.36918206,3,2,44,8.868138579,7,1,1,D,house,old,gas,285642.4366
58.01970857,2,3,12,2.285812345,15,1,1,D,apartment,good,none,240598.6579
105.4443365,5,2,35,9.309412986,11,0,0,D,apartment,new,none,297642.5547
60.14944625,5,1,48,17.44902306,7,0,1,D,studio,new,electric,110585.4852
104.9684538,1,2,26,13.52131503,9,0,1,A,apartment,good,none,355587.259
141.2240747,2,1,31,6.246692465,9,2,1,D,apartment,good,electric,432229.3852
91.56930408,2,2,13,2.8300045,10,1,0,A,studio,new,electric,410290.6409
64.8555061,2,1,40,19.78801127,0,2,0,B,apartment,new,none,121549.5666
96.1903656,5,2,1,5.756221207,15,0,0,A,studio,good,none,427042.296
75.04086676,5,1,3,3.068541446,15,0,0,D,apartment,good,gas,339328.1689
117.8352701,5,1,10,10.27634695,5,2,0,B,house,good,gas,459716.1932
95.56033757,4,2,41,8.593239002,18,1,0,D,studio,good,electric,295487.4164
151.2928975,4,2,36,14.07220044,1,1,0,D,house,new,electric,461970.9048
134.8896879,5,1,47,16.17656953,16,0,1,A,studio,new,gas,395706.032
95.40758487,3,3,37,7.581808124,16,2,0,B,apartment,old,electric,314043.3316
121.468272,4,1,36,2.239905065,16,2,1,A,house,new,gas,498916.7102
88.20290773,4,1,12,11.02440594,10,0,1,C,studio,good,electric,288541.4272
101.0187066,4,3,8,11.52090936,2,0,1,B,studio,good,gas,337485.6463
89.15697411,4,1,41,22.56821468,12,0,1,D,house,new,gas,211728.7412
122.9936788,1,2,26,4.428279924,3,2,0,C,house,new,none,426524.3063
142.9896483,4,2,1,17.02225059,19,0,1,C,house,new,electric,567198.2875
123.9594462,3,3,46,18.24567676,15,0,0,A,studio,old,none,290068.9108
127.658098,1,1,26,2.962770089,1,0,1,C,studio,old,none,310937.0271
127.6910031,4,2,11,6.730839267,15,1,1,D,apartment,old,none,431358.8308
116.5376777,2,1,11,10.92586273,19,1,1,B,house,good,electric,429900.6364
65.82141522,1,3,2,7.791752226,5,2,0,D,studio,new,none,220440.8694
151.0291456,4,2,25,11.1679443,2,2,1,B,house,new,gas,552984.0273
154.1323248,3,3,14,11.86418078,3,0,0,A,apartment,new,gas,546392.2301
92.9836119,5,1,26,11.08970667,16,1,0,D,house,new,electric,348264.6236
88.87906254,4,1,44,10.35246299,4,1,0,C,apartment,old,none,220842.2633
118.3723496,2,1,34,11.61817068,13,0,1,A,house,new,none,393204.6688
116.5243851,3,3,12,5.189805874,2,1,0,A,studio,old,none,399859.8522
93.94161794,1,2,4,13.86853637,5,2,0,C,studio,new,gas,302007.359
62.49923033,3,3,42,13.16537033,0,0,0,D,studio,good,gas,62591.32584
109.1710357,4,2,16,14.97510676,7,1,0,D,apartment,good,none,302631.5791
116.5430961,2,1,18,9.652223315,0,1,1,C,apartment,old,electric,346242.7086
121.7746344,3,1,19,1.494235139,9,0,0,D,house,old,none,392730.2278
110.4787832,3,3,22,14.44924781,2,1,0,D,apartment,new,electric,293591.4309
91.86654555,5,2,11,16.10210211,12,2,1,B,house,old,none,351295.5066
129.8200612,5,1,31,4.700892203,18,2,1,D,house,old,gas,453060.2431
101.9754549,4,1,28,2.702364665,14,1,0,C,house,good,electric,352297.722
86.05230957,1,3,4,7.324799842,8,0,0,C,apartment,old,gas,286395.378
94.58039854,1,3,48,0,1,0,1,B,apartment,good,none,293012.4211
47.62092903,2,2,42,10.03878554,16,0,1,D,house,old,gas,127696.3959
94.53274527,4,1,1,13.22061359,7,2,1,D,studio,new,none,320478.7164
120.6530956,1,2,5,7.721006963,1,2,1,B,house,old,gas,443674.967
110.1934907,3,2,20,7.862416242,5,1,1,A,studio,new,gas,386013.3392
145.6199252,4,2,34,13.15622958,17,2,1,D,studio,new,none,431694.5045
92.11075258,3,3,14,8.833824166,12,0,0,A,studio,old,gas,346448.4975
114.6193949,2,2,17,9.84699222,0,1,1,A,apartment,good,none,368023.051
123.7822053,4,2,48,17.28745658,9,2,1,D,apartment,new,gas,321985.5872
170.2857102,2,2,46,10.0466416,2,0,0,C,house,good,electric,480076.4891
104.3429647,5,3,1,12.97067814,8,2,0,A,apartment,good,electric,476184.6294
68.67438463,2,3,4,10.07767875,12,0,0,C,apartment,new,gas,299089.7263
125.4378626,5,1,36,10.92874781,4,0,0,D,studio,new,gas,321723.4038
155.9718207,4,3,40,2.04505187,5,1,1,B,house,new,none,596420.045
90.32353869,3,3,5,0,8,1,0,A,studio,new,electric,428408.6954
125.2324462,3,2,41,7.852646904,11,0,1,B,house,good,electric,429842.2447
136.8618417,3,1,18,15.23833957,16,0,0,A,studio,new,gas,443788.1168
130.5119663,2,3,15,11.97913086,10,2,1,C,studio,good,none,383459.7464
103.7667557,4,1,11,9.020925158,14,2,1,D,house,old,none,330941.936
79.04578725,4,2,23,12.36041673,1,1,0,D,apartment,new,none,225892.2218
97.56161356,5,3,8,7.763722555,17,2,0,D,studio,good,none,349100.8712
113.7580136,4,2,2,12.64624167,13,1,1,A,studio,good,electric,465258.3194
127.2466757,3,2,16,5.973539065,5,1,1,C,house,old,electric,471323.8477
110.0183514,4,1,29,7.267493183,8,1,1,D,apartment,good,gas,333591.4227
88.602761,5,3,26,4.353271735,1,2,1,B,apartment,new,gas,357846.3439
116.6613897,4,1,23,4.473905902,16,1,1,A,apartment,old,none,443356.2001
125.802552,4,2,41,7.568177185,3,1,1,B,studio,good,none,414655.4501
111.3883017,3,3,49,17.36281082,9,2,1,D,house,good,electric,290865.056
74.91438656,4,2,38,9.920885505,7,2,1,A,apartment,good,gas,301136.4797
94.55781896,2,1,6,9.218587638,5,1,0,C,house,old,electric,289684.6195
128.4346233,5,1,8,16.99822923,2,1,1,B,studio,new,none,413841.0203
58.50946574,5,2,15,4.557042162,6,0,0,C,house,old,none,215270.476
37.20465933,5,1,10,6.070755811,9,2,0,C,studio,old,electric,167435.2923
145.2424855,4,1,8,7.696241304,16,0,1,C,house,good,gas,534682.3922
115.3424577,2,2,0,11.19709505,18,0,1,A,apartment,new,none,502192.6121
118.2019001,5,3,43,19.77675705,15,2,1,A,studio,old,electric,365656.9867
67.69549079,1,3,34,20.68268094,0,0,1,A,house,old,gas,180939.3098
122.1258419,3,3,19,9.627313634,2,2,0,C,house,good,gas,404598.1009
108.2574606,1,2,7,4.985470853,17,0,1,D,studio,good,electric,348350.3784
52.47017266,1,2,6,6.590466549,6,2,0,A,house,old,gas,283431.567
142.7285024,5,1,36,7.441344542,4,0,1,D,studio,old,electric,391830.036
104.7604997,1,3,36,16.61056381,12,2,0,D,studio,old,gas,254842.6582
88.11748102,1,1,19,14.17680554,16,1,1,D,studio,old,none,180022.2025
88.66030762,2,2,4,11.98864085,7,0,1,B,house,good,none,343476.5985
39.54334284,3,3,11,2.681160408,12,2,0,B,apartment,old,none,199779.7775
117.800098,4,2,20,13.52546193,2,1,0,C,house,new,none,385276.6401
107.8557162,5,1,19,0,16,2,1,D,house,old,none,428429.6533
94.17759603,5,1,4,5.354914799,10,2,0,D,apartment,new,gas,375457.8905
138.3545562,1,2,22,7.629650261,18,0,1,D,house,old,gas,429565.7295
58.48422943,4,2,6,14.54333256,5,1,1,D,apartment,old,electric,159330.8695
82.09682571,4,3,0,14.61990652,17,1,0,D,apartment,good,none,303157.5619
74.49975236,4,2,24,9.156910217,12,1,1,D,apartment,good,electric,259536.3255
91.63615061,5,1,18,6.511672173,1,1,1,D,apartment,new,gas,340807.3316
102.0241008,5,1,1,11.34155314,19,2,0,B,apartment,good,electric,412152.9466
112.9004057,2,2,11,7.45765951,3,1,1,A,house,new,electric,461433.352
89.59079641,5,2,41,9.782013969,17,2,0,B,apartment,new,gas,377295.136
73.67932795,5,3,24,8.30594418,19,1,1,B,house,old,electric,313109.6555
150.5802085,2,1,31,12.19430499,1,1,0,B,studio,old,none,386270.1725
172.3492058,5,1,47,5.373932337,17,0,1,D,house,new,electric,541177.3267
104.2986002,1,1,42,7.789346714,3,1,1,A,studio,good,electric,286763.8952
77.29658899,1,2,17,3.22490919,7,0,0,A,studio,old,none,267570.2441
144.2636239,2,1,30,6.692351466,2,0,0,C,house,new,electric,444706.1829
56.59728681,2,2,43,12.50436034,12,1,1,A,studio,old,gas,164026.7943
89.95680026,1,3,8,9.539534151,1,0,0,D,house,old,none,307760.4751
79.11648846,4,2,20,0,8,1,0,B,house,new,none,364366.6232
65.21393349,5,3,38,9.390633166,8,2,0,D,house,good,electric,250817.828
91.59927301,3,3,6,9.597675076,0,0,0,C,apartment,new,gas,357330.1478
74.07483762,3,2,12,16.02889983,8,0,1,C,house,new,none,232279.5013
100.3796339,2,3,19,11.24977738,15,1,0,D,studio,old,electric,273091.8092
100.815315,3,2,12,19.63936697,10,2,0,C,apartment,good,electric,331721.4845
81.36004829,4,1,27,15.29342328,17,2,0,A,studio,good,electric,259963.4519
88.8845993,3,2,36,4.522921824,6,1,1,D,house,new,electric,381252.2105
93.07453096,1,3,24,21.41408736,13,2,0,D,studio,new,gas,248749.8825
124.2953818,2,3,45,8.174519513,0,1,0,D,apartment,old,gas,318745.5874
95.54711797,3,1,47,7.836750437,13,2,1,B,apartment,old,gas,292829.1448
124.7410522,5,2,44,3.950950542,0,2,0,C,house,new,electric,438345.584
117.5743895,2,1,25,4.939471122,13,2,0,D,house,old,gas,355706.2506
117.1459209,4,3,43,0,13,2,0,D,studio,good,gas,396220.7986
141.6353791,1,2,32,13.53667043,15,1,1,A,apartment,old,electric,418555.9629
66.41827361,3,3,39,15.1632278,7,1,1,B,apartment,new,gas,220776.6152
85.80450681,1,2,39,12.07668522,1,1,0,C,apartment,good,none,200067.1429
152.898964,4,1,26,9.737349497,4,1,1,C,studio,good,gas,436433.7063
92.28050498,3,1,14,6.849868227,5,0,1,A,studio,new,gas,353762.7485
30,2,3,2,10.34074854,0,1,0,A,house,old,gas,223295.8374
93.91094971,2,1,28,9.763805673,3,1,1,D,apartment,new,none,258174.2383
104.0481859,5,1,30,15.03425871,6,0,0,A,studio,new,none,290365.5529
30,4,3,39,10.58246312,7,1,1,B,studio,new,none,100893.982
140.0180692,3,3,17,5.781187439,4,1,0,B,apartment,new,none,509711.527
78.58862608,1,3,23,11.9701478,5,2,0,D,house,good,none,224568.8984
109.8568935,1,2,38,7.700831458,14,2,1,D,apartment,new,none,351673.4396
93.22055364,3,3,43,14.36751696,11,1,1,D,studio,good,electric,219588.795
61.34945742,4,2,46,10.29450652,7,0,0,D,studio,old,gas,70356.92546
67.88475596,4,3,7,18.47223371,7,0,0,A,apartment,new,none,347008.8449
71.94751491,1,2,28,11.04211162,15,1,0,C,studio,new,electric,195823.2617
132.5701573,3,3,47,18.70453826,14,1,1,C,apartment,old,none,366382.2233
95.57385436,3,2,36,10.09320979,18,0,0,A,apartment,old,electric,296652.7825
84.3440345,1,1,36,13.93996867,2,2,0,B,house,good,none,214211.6303
71.96173262,3,3,8,9.620003362,7,0,1,A,apartment,old,electric,268343.7164
135.8845066,3,3,44,6.505500631,15,2,1,C,house,good,gas,481132.4592
143.9260382,2,2,29,4.927908989,17,1,1,C,studio,good,gas,495111.5227
135.542317,2,1,14,11.91342024,13,0,1,D,apartment,old,none,370312.4347
114.7731202,5,1,39,12.90634311,17,2,0,B,studio,old,none,300598.5718
108.6949013,5,2,11,5.858570388,11,1,0,C,apartment,good,none,397003.6238
63.52186546,4,3,40,6.143914031,11,2,0,C,apartment,good,electric,244712.0635
92.6254262,2,1,26,17.02292634,18,0,0,B,studio,old,gas,236949.092
79.4841939,2,3,46,16.85611934,16,1,0,A,house,new,gas,290298.0388
45.23463673,2,2,46,13.39536525,13,1,0,B,apartment,good,none,81074.7503
131.7113026,2,3,30,13.07080236,17,1,0,D,studio,old,electric,327367.926
79.12510161,4,1,12,15.29627653,11,2,1,A,apartment,old,electric,320756.7009
135.8782572,1,2,14,17.25478596,7,2,1,B,house,new,none,454438.5485
126.452392,4,1,4,13.1222736,14,1,1,C,house,old,gas,445490.6376
116.7015393,1,3,41,15.75590556,2,2,0,D,studio,good,gas,243637.9636
118.3865222,5,3,24,6.242591604,7,2,1,D,studio,good,electric,402114.2616
81.54058354,2,2,11,6.340659932,9,1,1,B,house,good,electric,359897.9964
155.7355045,1,1,48,14.53829979,8,0,1,C,house,good,electric,449443.3735
101.2937629,4,1,8,5.186719705,8,0,0,D,apartment,good,none,362768.7634
109.0579506,1,1,25,16.05433869,12,2,0,B,apartment,new,none,351767.5391
80.52770999,3,2,36,5.819722784,13,0,0,B,apartment,old,none,240554.9828
72.06504218,5,3,8,13.02954575,1,1,1,A,house,good,none,366789.2258
114.3188803,5,3,4,10.78535201,12,1,0,C,apartment,new,none,443812.5208
106.5254049,2,3,45,6.24108567,0,2,0,C,studio,new,electric,285119.3635
76.31942902,2,1,6,10.08037909,10,2,1,D,studio,good,none,210820.0971
56.84719844,4,2,40,9.937487614,15,1,1,D,studio,new,electric,192456.6278
61.90230738,1,1,30,11.72737163,16,2,1,A,house,old,electric,257597.777
135.8840115,3,2,43,4.486378077,9,1,0,B,house,old,electric,445153.779
81.60238556,5,1,36,11.97534171,4,1,1,A,house,old,none,330112.3563
89.83274363,1,2,6,13.21970325,6,2,1,A,studio,good,none,294578.5962
143.5102078,3,1,4,16.54223683,11,0,0,B,studio,old,none,389096.9244
66.33548316,1,1,16,3.200066986,15,0,0,A,studio,old,electric,217522.1901
78.19015523,2,2,10,13.04070385,15,0,1,B,house,new,none,327632.8351
76.93699514,5,3,36,7.517013028,8,1,0,C,studio,new,gas,256285.1574
148.5420544,3,3,35,16.50803628,15,0,1,B,studio,good,gas,440871.1278
159.801505,2,2,26,8.017596301,11,1,1,C,house,old,none,497586.3321
122.5468968,4,2,0,9.654487241,4,0,0,D,apartment,good,gas,394291.9777
123.5015417,4,3,0,15.30405668,8,2,0,C,house,good,gas,420305.5134
82.58934991,2,1,13,7.122163781,1,1,0,C,apartment,good,electric,261196.5504
158.4198546,3,3,27,3.396595182,0,2,0,C,studio,old,gas,501966.6761
108.0308876,3,2,40,0,17,1,1,A,house,new,none,453093.6758
125.5933079,5,1,0,9.79195165,18,2,0,A,house,new,electric,568589.0234
96.83425184,2,2,7,0,17,0,1,A,apartment,good,electric,431363.5104
91.95902238,4,3,44,2.204626286,16,2,0,C,house,good,gas,344956.4921
149.8912678,2,1,40,8.37781429,6,1,1,C,studio,old,electric,364032.7872
116.1917104,1,3,46,12.83343368,15,0,1,C,apartment,good,gas,315101.7239
143.5412638,3,3,42,8.236168714,1,0,1,D,studio,new,electric,383588.6954
107.6598452,1,3,25,3.381274261,14,2,0,B,apartment,old,gas,386984.1521
74.54900391,4,1,35,7.765421813,19,2,0,D,apartment,old,none,221014.0562
82.49971201,3,3,28,0,18,1,0,B,studio,old,electric,278076.5758
103.0889573,4,1,39,10.91569503,5,2,0,A,studio,new,electric,333557.1512
81.20499352,4,3,44,19.7220255,2,1,0,C,apartment,good,electric,159573.4667
66.77615774,4,3,48,16.52213184,9,1,1,B,apartment,new,electric,213015.6782
136.042511,5,2,3,4.238102033,11,1,0,C,house,new,gas,576847.0569
83.65389788,4,3,41,4.011540645,8,1,0,C,house,old,gas,285265.778
104.1457824,4,1,1,3.260979432,13,0,0,A,apartment,new,electric,500760.5092
108.8840077,1,2,29,3.516702606,2,0,0,C,apartment,old,gas,297431.3243
82.35540624,1,1,46,4.814263108,3,0,1,C,studio,new,none,215154.0042
143.523984,1,3,19,5.581996789,1,1,1,A,apartment,old,gas,519028.4878
66.48574716,3,2,29,12.7255194,0,0,1,D,apartment,new,gas,208955.7762
107.8487579,5,2,17,14.77246106,17,0,0,A,studio,old,gas,385299.2042
107.3835312,3,2,29,4.768230644,1,2,1,C,studio,old,gas,331137.2467
98.37236191,5,1,45,2.085967695,3,1,0,D,house,old,gas,272694.2508
61.0926216,5,2,34,14.10480196,3,2,0,D,studio,old,gas,87078.04072
126.1245266,2,2,0,15.00433167,19,2,1,A,studio,new,none,496424.4483
122.3053201,2,1,2,16.81886147,4,1,1,C,apartment,new,none,401198.2794
79.73294414,2,1,22,6.451419089,8,1,1,D,apartment,old,gas,246568.7872
121.2246162,5,1,44,4.345974924,0,0,0,D,apartment,old,electric,335400.4235
111.2472306,5,3,39,14.22536824,6,0,1,D,house,good,gas,312160.5809
61.58163564,3,1,21,17.92702039,13,0,0,C,house,old,gas,203039.2622
74.38213256,5,1,48,10.36050869,6,2,0,A,apartment,good,electric,283522.2943
134.1484433,4,2,47,16.97533248,11,0,0,B,studio,new,gas,351220.3656
109.2824856,4,3,47,7.958406568,18,1,0,D,studio,new,gas,320924.4249
83.07091163,5,2,43,8.174016028,4,2,1,C,studio,good,gas,236846.6311
74.24572326,4,1,47,16.98114623,7,2,1,C,studio,new,none,205214.5324
84.53818606,5,1,14,10.51714203,12,1,1,B,house,old,gas,339003.4924
86.6656141,2,2,40,13.60240735,4,2,0,C,studio,new,gas,238562.5692
74.62110902,5,3,15,5.106682312,14,1,1,B,studio,new,gas,374419.125
47.74707663,2,3,26,7.897268132,8,2,0,B,house,good,gas,194380.6976
134.2003986,1,2,31,2.168403218,9,1,0,B,house,good,none,424267.262
129.1190102,4,1,33,10.02668914,13,1,0,B,house,new,none,427774.8169
61.80233645,1,3,41,6.388628159,3,0,1,A,house,new,none,247531.5452
104.0893389,4,3,11,11.55104157,6,0,1,C,studio,good,none,307539.0958
72.93285392,1,2,17,8.510101245,5,2,1,D,house,old,gas,234186.9281
92.1529833,5,3,17,19.2671759,2,0,0,A,studio,old,electric,279079.7551
89.6570026,1,1,3,11.53467428,1,2,0,A,studio,good,electric,326350.1596
87.16497353,4,2,33,10.44603481,13,1,1,B,apartment,old,electric,289182.2244
160.0884125,3,3,38,6.387764653,12,0,1,C,studio,new,gas,516823.4049
86.79022946,4,1,18,10.22153383,15,1,1,A,apartment,old,none,339097.5096
75.75208525,3,1,42,13.64740594,12,1,0,C,house,new,electric,224002.5231
77.12255712,5,2,44,2.389581589,16,2,0,C,studio,new,none,302787.4763
131.3133087,4,2,30,15.34078909,11,1,1,B,apartment,old,gas,406993.5848
50.43693005,1,1,48,14.4076575,17,2,0,B,studio,old,gas,86220.85124
77.12131251,5,1,30,11.30807972,16,2,1,D,house,old,electric,290042.1613
143.4046852,4,3,41,15.63455435,3,1,1,D,house,old,electric,387703.1006
107.3195856,5,3,47,6.467392538,13,2,1,B,studio,good,none,382184.5728
105.7576602,3,3,19,2.071771365,15,0,0,B,house,new,electric,477268.2376
163.9643938,5,3,47,12.30827041,10,1,1,C,studio,old,electric,425119.492
107.3904386,1,3,19,1.944968665,3,0,0,B,apartment,old,gas,389516.8979
78.75441516,4,2,31,3.841217678,9,1,0,B,house,old,gas,286320.4866
91.53768829,3,3,19,4.993937166,14,0,0,A,apartment,new,gas,439817.3972
65.93703073,5,3,15,9.591909413,5,1,0,C,house,old,electric,255548.0581
137.6781112,2,3,18,8.193111947,11,2,1,D,studio,new,none,427456.4956
117.2368515,3,1,30,4.810629933,5,0,1,D,studio,good,electric,315683.1299
133.7324245,3,3,12,20.18140414,2,1,1,A,house,old,electric,475145.2647
136.3895179,1,2,19,15.34751232,0,0,0,C,house,new,electric,428938.7047
87.57367657,1,1,42,10.70965004,7,1,0,C,house,old,gas,204576.9157
71.65741444,5,1,11,14.22577448,15,2,1,A,apartment,new,electric,314695.5823
98.44860666,2,3,48,9.302268224,4,0,0,B,studio,new,electric,257357.2739
